"","Name","DistanceAT","ortholog","Strain","TF","Length"
"5932","EbroNfe1_006033-T1",4561,"og_3133","EbroNfe1","FALSE",460
"5933","EbroNfe1_006034-T1",12808,"og_8445","EbroNfe1","FALSE",187
"5934","EbroNfe1_006035-T1",6642,"og_11182","EbroNfe1","FALSE",645
"5935","EbroNfe1_006036-T1",14491,"og_10389","EbroNfe1","FALSE",466
"5936","EbroNfe1_006037-T1",4035,"og_7779","EbroNfe1","FALSE",632
"5937","EbroNfe1_006038-T1",9277,"og_8607","EbroNfe1","FALSE",1394
"5938","EbroNfe1_006039-T1",17690,"og_3748","EbroNfe1","FALSE",169
"5939","EbroNfe1_006040-T1",7015,"og_2465","EbroNfe1","FALSE",216
"5940","EbroNfe1_006041-T1",4718,"og_0577","EbroNfe1","FALSE",434
"5941","EbroNfe1_006042-T1",24939,"og_8809","EbroNfe1","FALSE",541
"5942","EbroNfe1_006043-T1",13090,"og_1980","EbroNfe1","FALSE",424
"5943","EbroNfe1_006044-T1",15023,"og_10094","EbroNfe1","FALSE",529
"5944","EbroNfe1_006045-T1",1330,"og_11315","EbroNfe1","FALSE",358
"5945","EbroNfe1_006046-T1",16843,"og_9725","EbroNfe1","FALSE",158
"5946","EbroNfe1_006047-T1",9414,"og_8095","EbroNfe1","FALSE",524
"5947","EbroNfe1_006048-T1",18269,"og_0354","EbroNfe1","FALSE",614
"5948","EbroNfe1_006049-T1",18871,"og_9002","EbroNfe1","FALSE",399
"5949","EbroNfe1_006050-T1",20817,"og_2464","EbroNfe1","FALSE",427
"5950","EbroNfe1_006051-T1",3571,"og_8058","EbroNfe1","FALSE",1071
"5951","EbroNfe1_006052-T1",16866,"og_9538","EbroNfe1","FALSE",135
"5952","EbroNfe1_006053-T1",22388,"og_7944","EbroNfe1","FALSE",1218
"5953","EbroNfe1_006054-T1",16310,"og_10136","EbroNfe1","FALSE",59
"5954","EbroNfe1_006055-T1",15311,"og_4127","EbroNfe1","FALSE",263
"5955","EbroNfe1_006056-T1",13023,"og_3593","EbroNfe1","FALSE",427
"5956","EbroNfe1_006057-T1",448,"og_10363","EbroNfe1","FALSE",594
"5957","EbroNfe1_006058-T1",10883,"og_2436","EbroNfe1","FALSE",487
"5958","EbroNfe1_006059-T1",19251,"og_4624","EbroNfe1","FALSE",584
"5959","EbroNfe1_006060-T1",1804,"og_2155","EbroNfe1","FALSE",716
"5960","EbroNfe1_006061-T1",800,"og_9284","EbroNfe1","FALSE",533
"5961","EbroNfe1_006062-T1",8861,"og_1951","EbroNfe1","FALSE",301
"5962","EbroNfe1_006063-T1",16387,"og_2596","EbroNfe1","FALSE",613
"5963","EbroNfe1_006064-T1",2002,"og_1938","EbroNfe1","FALSE",525
"5964","EbroNfe1_006065-T1",4667,"og_8948","EbroNfe1","FALSE",1161
"5965","EbroNfe1_006066-T1",275,"og_7746","EbroNfe1","FALSE",227
"5966","EbroNfe1_006067-T1",12948,"og_0881","EbroNfe1","FALSE",386
"5967","EbroNfe1_006068-T1",11381,"og_7952","EbroNfe1","FALSE",190
"5968","EbroNfe1_006069-T1",9837,"og_2341","EbroNfe1","FALSE",384
"5969","EbroNfe1_006070-T1",1622,"og_4846","EbroNfe1","FALSE",164
"5970","EbroNfe1_006071-T1",9267,"og_3350","EbroNfe1","FALSE",334
"5971","EbroNfe1_006072-T1",919,"og_9246","EbroNfe1","FALSE",909
"5972","EbroNfe1_006073-T1",11763,"og_8477","EbroNfe1","FALSE",478
"5973","EbroNfe1_006074-T1",4808,"og_10195","EbroNfe1","FALSE",880
"5974","EbroNfe1_006075-T1",3958,"og_10879","EbroNfe1","FALSE",833
"5975","EbroNfe1_006076-T1",13815,"og_3783","EbroNfe1","FALSE",313
"5976","EbroNfe1_006077-T1",15460,"og_9442","EbroNfe1","FALSE",261
"5977","EbroNfe1_006078-T1",3926,"og_2778","EbroNfe1","FALSE",105
"5978","EbroNfe1_006079-T1",17152,"og_9242","EbroNfe1","FALSE",701
"5979","EbroNfe1_006080-T1",8220,"og_11007","EbroNfe1","FALSE",599
"5980","EbroNfe1_006082-T1",11773,"og_9201","EbroNfe1","FALSE",797
"5981","EbroNfe1_006083-T1",19675,"og_9514","EbroNfe1","FALSE",391
"5982","EbroNfe1_006084-T1",15048,"og_0036","EbroNfe1","FALSE",289
"5983","EbroNfe1_006085-T1",18157,"og_2153","EbroNfe1","FALSE",203
"5984","EbroNfe1_006086-T1",16108,"og_8399","EbroNfe1","FALSE",386
"5985","EbroNfe1_006087-T1",16700,"og_10411","EbroNfe1","FALSE",118
"5986","EbroNfe1_006088-T1",18113,"og_3850","EbroNfe1","FALSE",637
"5987","EbroNfe1_006089-T1",9402,"og_2249","EbroNfe1","FALSE",2156
"5988","EbroNfe1_006090-T1",2356,"og_1261","EbroNfe1","FALSE",316
"5989","EbroNfe1_006091-T1",21931,"og_4131","EbroNfe1","FALSE",525
"5990","EbroNfe1_006092-T1",5960,"og_2857","EbroNfe1","FALSE",1545
"5991","EbroNfe1_006093-T1",6755,"og_3776","EbroNfe1","FALSE",582
"5992","EbroNfe1_006094-T1",12293,"og_7857","EbroNfe1","FALSE",165
"5993","EbroNfe1_006095-T1",4164,"og_29703","EbroNfe1","TRUE",329
"5994","EbroNfe1_006096-T1",29439,"og_8737","EbroNfe1","FALSE",460
"5995","EbroNfe1_006097-T1",13729,"og_7715","EbroNfe1","FALSE",771
"5996","EbroNfe1_006098-T1",1666,"og_1233","EbroNfe1","FALSE",375
"5997","EbroNfe1_006099-T1",330,"og_29704","EbroNfe1","TRUE",292
"5998","EbroNfe1_006100-T1",33595,"og_4444","EbroNfe1","FALSE",71
"5999","EbroNfe1_006101-T1",17181,"og_1213","EbroNfe1","FALSE",309
"6000","EbroNfe1_006102-T1",34766,"og_1159","EbroNfe1","FALSE",290
"6001","EbroNfe1_006103-T1",18898,"og_0243","EbroNfe1","FALSE",835
"6002","EbroNfe1_006104-T1",36463,"og_8705","EbroNfe1","FALSE",546
"6003","EbroNfe1_006105-T1",40154,"og_9200","EbroNfe1","FALSE",1351
"6004","EbroNfe1_006106-T1",24533,"og_1028","EbroNfe1","FALSE",117
"6005","EbroNfe1_006107-T1",25233,"og_0550","EbroNfe1","FALSE",242
"6006","EbroNfe1_006108-T1",27438,"og_4850","EbroNfe1","FALSE",106
"6007","EbroNfe1_006109-T1",27218,"og_1631","EbroNfe1","FALSE",173
"6008","EbroNfe1_006110-T1",25985,"og_6665","EbroNfe1","FALSE",242
"6009","EbroNfe1_006111-T1",46022,"og_2146","EbroNfe1","FALSE",322
"6010","EbroNfe1_006112-T1",1760,"og_10862","EbroNfe1","FALSE",1101
"6011","EbroNfe1_006113-T1",1466,"og_7924","EbroNfe1","FALSE",518
"6012","EbroNfe1_006114-T1",48024,"og_9102","EbroNfe1","FALSE",742
"6013","EbroNfe1_006115-T1",21592,"og_8067","EbroNfe1","FALSE",649
"6014","EbroNfe1_006116-T1",3913,"og_1677","EbroNfe1","FALSE",217
"6015","EbroNfe1_006117-T1",6270,"og_10752","EbroNfe1","FALSE",454
"6016","EbroNfe1_006118-T1",51544,"og_10976","EbroNfe1","FALSE",349
"6017","EbroNfe1_006119-T1",6188,"og_7913","EbroNfe1","FALSE",136
"6018","EbroNfe1_006120-T1",18287,"og_2513","EbroNfe1","FALSE",294
"6019","EbroNfe1_006121-T1",52988,"og_3598","EbroNfe1","FALSE",1053
"6020","EbroNfe1_006122-T1",4477,"og_8867","EbroNfe1","FALSE",920
"6021","EbroNfe1_006123-T1",8101,"og_10206","EbroNfe1","FALSE",888
"6022","EbroNfe1_006124-T1",13109,"og_1181","EbroNfe1","FALSE",1280
"6023","EbroNfe1_006125-T1",1481,"og_3285","EbroNfe1","FALSE",830
"6024","EbroNfe1_006126-T1",9517,"og_10192","EbroNfe1","FALSE",318
"6025","EbroNfe1_006127-T1",57981,"og_2544","EbroNfe1","FALSE",673
"6026","EbroNfe1_006128-T1",110,"og_3081","EbroNfe1","FALSE",328
"6027","EbroNfe1_006129-T1",61184,"og_3495","EbroNfe1","FALSE",294
"6028","EbroNfe1_006130-T1",9743,"og_9632","EbroNfe1","FALSE",283
"6029","EbroNfe1_006131-T1",7127,"og_9281","EbroNfe1","FALSE",638
"6030","EbroNfe1_006132-T1",62264,"og_4033","EbroNfe1","FALSE",545
"6031","EbroNfe1_006133-T1",6589,"og_9465","EbroNfe1","FALSE",774
"6032","EbroNfe1_006134-T1",2771,"og_1790","EbroNfe1","FALSE",995
"6033","EbroNfe1_006135-T1",65960,"og_8851","EbroNfe1","FALSE",463
"6034","EbroNfe1_006136-T1",3179,"og_8344","EbroNfe1","FALSE",656
"6035","EbroNfe1_006137-T1",68805,"og_1759","EbroNfe1","FALSE",117
"6036","EbroNfe1_006138-T1",120,"og_2806","EbroNfe1","FALSE",866
"6037","EbroNfe1_006139-T1",70709,"og_0986","EbroNfe1","FALSE",336
"6038","EbroNfe1_006140-T1",73693,"og_29705","EbroNfe1","TRUE",325
"6039","EbroNfe1_006141-T1",75367,"og_0314","EbroNfe1","FALSE",558
"6040","EbroNfe1_006142-T1",5007,"og_11169","EbroNfe1","FALSE",331
"6041","EbroNfe1_006143-T1",78439,"og_8581","EbroNfe1","FALSE",504
"6042","EbroNfe1_006144-T1",763,"og_10859","EbroNfe1","FALSE",338
"6043","EbroNfe1_006145-T1",8140,"og_1196","EbroNfe1","FALSE",246
"6044","EbroNfe1_006146-T1",73334,"og_8208","EbroNfe1","FALSE",1319
"6045","EbroNfe1_006147-T1",9428,"og_4185","EbroNfe1","FALSE",466
"6046","EbroNfe1_006148-T1",3109,"og_4232","EbroNfe1","FALSE",638
"6047","EbroNfe1_006149-T1",1014,"og_0261","EbroNfe1","FALSE",972
"6048","EbroNfe1_006150-T1",11386,"og_7858","EbroNfe1","FALSE",641
"6049","EbroNfe1_006151-T1",3893,"og_3552","EbroNfe1","FALSE",415
"6050","EbroNfe1_006152-T1",70360,"og_9036","EbroNfe1","FALSE",646
"6051","EbroNfe1_006153-T1",14199,"og_9188","EbroNfe1","FALSE",246
"6052","EbroNfe1_006154-T1",2221,"og_3008","EbroNfe1","FALSE",430
"6053","EbroNfe1_006155-T1",5499,"og_2298","EbroNfe1","FALSE",606
"6054","EbroNfe1_006156-T1",68770,"og_0782","EbroNfe1","FALSE",474
"6055","EbroNfe1_006157-T1",66767,"og_11321","EbroNfe1","FALSE",326
"6056","EbroNfe1_006158-T1",9810,"og_4186","EbroNfe1","FALSE",363
"6057","EbroNfe1_006159-T1",61651,"og_3193","EbroNfe1","FALSE",1050
"6058","EbroNfe1_006160-T1",12190,"og_11492","EbroNfe1","FALSE",850
"6059","EbroNfe1_006161-T1",21988,"og_10982","EbroNfe1","FALSE",263
"6060","EbroNfe1_006162-T1",1505,"og_8300","EbroNfe1","FALSE",157
"6061","EbroNfe1_006163-T1",2508,"og_9555","EbroNfe1","FALSE",324
"6062","EbroNfe1_006164-T1",23970,"og_0121","EbroNfe1","FALSE",268
"6063","EbroNfe1_006165-T1",15755,"og_1267","EbroNfe1","FALSE",510
"6064","EbroNfe1_006166-T1",58567,"og_1546","EbroNfe1","FALSE",695
"6065","EbroNfe1_006167-T1",4087,"og_3407","EbroNfe1","FALSE",729
"6066","EbroNfe1_006168-T1",26461,"og_0988","EbroNfe1","FALSE",726
"6067","EbroNfe1_006169-T1",977,"og_2761","EbroNfe1","FALSE",163
"6068","EbroNfe1_006170-T1",7112,"og_0838","EbroNfe1","FALSE",134
"6069","EbroNfe1_006171-T1",56789,"og_29706","EbroNfe1","TRUE",278
"6070","EbroNfe1_006172-T1",379,"og_11138","EbroNfe1","FALSE",296
"6071","EbroNfe1_006173-T1",19872,"og_3121","EbroNfe1","FALSE",365
"6072","EbroNfe1_006174-T1",7849,"og_2317","EbroNfe1","FALSE",1184
"6073","EbroNfe1_006175-T1",29593,"og_29707","EbroNfe1","TRUE",77
"6074","EbroNfe1_006176-T1",21443,"og_1044","EbroNfe1","FALSE",135
"6075","EbroNfe1_006177-T1",22667,"og_11021","EbroNfe1","FALSE",433
"6076","EbroNfe1_006178-T1",12516,"og_9134","EbroNfe1","FALSE",341
"6077","EbroNfe1_006179-T1",25574,"og_4263","EbroNfe1","FALSE",405
"6078","EbroNfe1_006180-T1",50105,"og_2685","EbroNfe1","FALSE",178
"6079","EbroNfe1_006181-T1",275,"og_8633","EbroNfe1","FALSE",1852
"6080","EbroNfe1_006182-T1",47719,"og_9053","EbroNfe1","FALSE",347
"6081","EbroNfe1_006183-T1",28295,"og_9332","EbroNfe1","FALSE",1256
"6082","EbroNfe1_006184-T1",30671,"og_8015","EbroNfe1","FALSE",991
"6083","EbroNfe1_006185-T1",16397,"og_1472","EbroNfe1","FALSE",168
"6084","EbroNfe1_006186-T1",6092,"og_2349","EbroNfe1","FALSE",1599
"6085","EbroNfe1_006187-T1",17418,"og_3283","EbroNfe1","FALSE",318
"6086","EbroNfe1_006188-T1",43098,"og_8671","EbroNfe1","FALSE",1123
"6087","EbroNfe1_006189-T1",18592,"og_2918","EbroNfe1","FALSE",114
"6088","EbroNfe1_006190-T1",19477,"og_9614","EbroNfe1","FALSE",85
"6089","EbroNfe1_006191-T1",28541,"og_8187","EbroNfe1","FALSE",551
"6090","EbroNfe1_006192-T1",20207,"og_9642","EbroNfe1","FALSE",152
"6091","EbroNfe1_006193-T1",6507,"og_3505","EbroNfe1","FALSE",318
"6092","EbroNfe1_006194-T1",26553,"og_11615","EbroNfe1","FALSE",647
"6093","EbroNfe1_006195-T1",21210,"og_10853","EbroNfe1","FALSE",1240
"6094","EbroNfe1_006196-T1",26669,"og_1528","EbroNfe1","FALSE",199
"6095","EbroNfe1_006197-T1",40086,"og_8940","EbroNfe1","FALSE",721
"6096","EbroNfe1_006198-T1",8567,"og_10455","EbroNfe1","FALSE",83
"6097","EbroNfe1_006199-T1",2014,"og_9977","EbroNfe1","FALSE",730
"6098","EbroNfe1_006200-T1",9029,"og_3278","EbroNfe1","FALSE",342
"6099","EbroNfe1_006201-T1",23439,"og_2539","EbroNfe1","FALSE",570
"6100","EbroNfe1_006202-T1",8447,"og_8209","EbroNfe1","FALSE",1332
"6101","EbroNfe1_006203-T1",25220,"og_29708","EbroNfe1","TRUE",51
"6102","EbroNfe1_006204-T1",22508,"og_2036","EbroNfe1","FALSE",527
"6103","EbroNfe1_006205-T1",37357,"og_10822","EbroNfe1","FALSE",525
"6104","EbroNfe1_006206-T1",25827,"og_9435","EbroNfe1","FALSE",292
"6105","EbroNfe1_006207-T1",898,"og_4187","EbroNfe1","FALSE",212
"6106","EbroNfe1_006208-T1",274,"og_9991","EbroNfe1","FALSE",154
"6107","EbroNfe1_006209-T1",20968,"og_11440","EbroNfe1","FALSE",496
"6108","EbroNfe1_006210-T1",27554,"og_2783","EbroNfe1","FALSE",131
"6109","EbroNfe1_006211-T1",20841,"og_11504","EbroNfe1","FALSE",414
"6110","EbroNfe1_006212-T1",33484,"og_4023","EbroNfe1","FALSE",913
"6111","EbroNfe1_006213-T1",29012,"og_11333","EbroNfe1","FALSE",653
"6112","EbroNfe1_006214-T1",19642,"og_2327","EbroNfe1","FALSE",216
"6113","EbroNfe1_006215-T1",16939,"og_1077","EbroNfe1","FALSE",619
"6114","EbroNfe1_006216-T1",5726,"og_7756","EbroNfe1","FALSE",409
"6115","EbroNfe1_006217-T1",31317,"og_6773","EbroNfe1","FALSE",265
"6116","EbroNfe1_006218-T1",17503,"og_2540","EbroNfe1","FALSE",264
"6117","EbroNfe1_006219-T1",1029,"og_7781","EbroNfe1","FALSE",434
"6118","EbroNfe1_006220-T1",31336,"og_9341","EbroNfe1","FALSE",548
"6119","EbroNfe1_006221-T1",32572,"og_0531","EbroNfe1","FALSE",596
"6120","EbroNfe1_006222-T1",15213,"og_1192","EbroNfe1","FALSE",289
"6121","EbroNfe1_006223-T1",14493,"og_1702","EbroNfe1","FALSE",546
"6122","EbroNfe1_006224-T1",3628,"og_10348","EbroNfe1","FALSE",511
"6123","EbroNfe1_006225-T1",29210,"og_11326","EbroNfe1","FALSE",343
"6124","EbroNfe1_006226-T1",1428,"og_7709","EbroNfe1","FALSE",500
"6125","EbroNfe1_006227-T1",13442,"og_9773","EbroNfe1","FALSE",344
"6126","EbroNfe1_006228-T1",35502,"og_0093","EbroNfe1","FALSE",256
"6127","EbroNfe1_006229-T1",11756,"og_10084","EbroNfe1","FALSE",375
"6128","EbroNfe1_006230-T1",36644,"og_10544","EbroNfe1","FALSE",375
"6129","EbroNfe1_006231-T1",27223,"og_7993","EbroNfe1","FALSE",196
"6130","EbroNfe1_006232-T1",11070,"og_8240","EbroNfe1","FALSE",504
"6131","EbroNfe1_006233-T1",6512,"og_1803","EbroNfe1","FALSE",230
"6132","EbroNfe1_006234-T1",10599,"og_9999","EbroNfe1","FALSE",330
"6133","EbroNfe1_006235-T1",25248,"og_3927","EbroNfe1","FALSE",424
"6134","EbroNfe1_006236-T1",36643,"og_1195","EbroNfe1","FALSE",351
"6135","EbroNfe1_006237-T1",8115,"og_11421","EbroNfe1","FALSE",202
"6136","EbroNfe1_006238-T1",8232,"og_7807","EbroNfe1","FALSE",406
"6137","EbroNfe1_006239-T1",33660,"og_0557","EbroNfe1","FALSE",485
"6138","EbroNfe1_006240-T1",10989,"og_1785","EbroNfe1","FALSE",266
"6139","EbroNfe1_006241-T1",21960,"og_2439","EbroNfe1","FALSE",229
"6140","EbroNfe1_006242-T1",6080,"og_1006","EbroNfe1","FALSE",258
"6141","EbroNfe1_006243-T1",19545,"og_1356","EbroNfe1","FALSE",689
"6142","EbroNfe1_006244-T1",32041,"og_1045","EbroNfe1","FALSE",294
"6143","EbroNfe1_006245-T1",1184,"og_7711","EbroNfe1","FALSE",1197
"6144","EbroNfe1_006246-T1",14126,"og_0238","EbroNfe1","FALSE",72
"6145","EbroNfe1_006247-T1",14854,"og_9360","EbroNfe1","FALSE",365
"6146","EbroNfe1_006248-T1",18392,"og_29709","EbroNfe1","TRUE",86
"6147","EbroNfe1_006249-T1",17338,"og_29710","EbroNfe1","TRUE",84
"6148","EbroNfe1_006250-T1",275,"og_8516","EbroNfe1","FALSE",649
"6149","EbroNfe1_006251-T1",17497,"og_3386","EbroNfe1","FALSE",352
"6150","EbroNfe1_006252-T1",24473,"og_9041","EbroNfe1","FALSE",1175
"6151","EbroNfe1_006253-T1",13425,"og_3310","EbroNfe1","FALSE",590
"6152","EbroNfe1_006254-T1",19594,"og_9300","EbroNfe1","FALSE",536
"6153","EbroNfe1_006255-T1",21495,"og_2507","EbroNfe1","FALSE",669
"6154","EbroNfe1_006256-T1",22238,"og_1495","EbroNfe1","FALSE",445
"6155","EbroNfe1_006257-T1",11455,"og_8903","EbroNfe1","FALSE",96
"6156","EbroNfe1_006258-T1",24391,"og_8931","EbroNfe1","FALSE",766
"6157","EbroNfe1_006259-T1",18269,"og_0948","EbroNfe1","FALSE",563
"6158","EbroNfe1_006260-T1",6014,"og_9330","EbroNfe1","FALSE",633
"6159","EbroNfe1_006261-T1",27967,"og_1169","EbroNfe1","FALSE",586
"6160","EbroNfe1_006262-T1",16222,"og_2328","EbroNfe1","FALSE",435
"6161","EbroNfe1_006263-T1",2428,"og_10842","EbroNfe1","FALSE",738
"6162","EbroNfe1_006264-T1",13897,"og_9456","EbroNfe1","FALSE",521
"6163","EbroNfe1_006265-T1",30380,"og_0254","EbroNfe1","FALSE",595
"6164","EbroNfe1_006266-T1",356,"og_2686","EbroNfe1","FALSE",439
"6165","EbroNfe1_006267-T1",12297,"og_1409","EbroNfe1","FALSE",228
"6166","EbroNfe1_006268-T1",33263,"og_9116","EbroNfe1","FALSE",139
"6167","EbroNfe1_006269-T1",311,"og_8781","EbroNfe1","FALSE",317
"6168","EbroNfe1_006270-T1",34246,"og_8801","EbroNfe1","FALSE",78
"6169","EbroNfe1_006271-T1",8780,"og_10936","EbroNfe1","FALSE",851
"6170","EbroNfe1_006272-T1",1766,"og_3286","EbroNfe1","FALSE",456
"6171","EbroNfe1_006273-T1",35577,"og_3411","EbroNfe1","FALSE",426
"6172","EbroNfe1_006274-T1",6663,"og_9520","EbroNfe1","FALSE",391
"6173","EbroNfe1_006275-T1",4425,"og_3792","EbroNfe1","FALSE",403
"6174","EbroNfe1_006276-T1",35505,"og_11194","EbroNfe1","FALSE",1043
"6175","EbroNfe1_006277-T1",1214,"og_9090","EbroNfe1","FALSE",110
"6176","EbroNfe1_006278-T1",6296,"og_10744","EbroNfe1","FALSE",545
"6177","EbroNfe1_006279-T1",2785,"og_8335","EbroNfe1","FALSE",873
"6178","EbroNfe1_006280-T1",33428,"og_3653","EbroNfe1","FALSE",441
"6179","EbroNfe1_006281-T1",8691,"og_10851","EbroNfe1","FALSE",702
"6180","EbroNfe1_006282-T1",4654,"og_9059","EbroNfe1","FALSE",808
"6181","EbroNfe1_006283-T1",31279,"og_11578","EbroNfe1","FALSE",146
"6182","EbroNfe1_006284-T1",11781,"og_8583","EbroNfe1","FALSE",1213
"6183","EbroNfe1_006285-T1",8997,"og_4881","EbroNfe1","FALSE",733
"6184","EbroNfe1_006286-T1",28618,"og_29711","EbroNfe1","TRUE",89
"6185","EbroNfe1_006287-T1",27953,"og_29712","EbroNfe1","TRUE",102
"6186","EbroNfe1_006288-T1",17159,"og_4136","EbroNfe1","FALSE",953
"6187","EbroNfe1_006289-T1",24611,"og_2354","EbroNfe1","FALSE",465
"6188","EbroNfe1_006290-T1",13050,"og_11396","EbroNfe1","FALSE",582
"6189","EbroNfe1_006291-T1",12467,"og_3358","EbroNfe1","FALSE",534
"6190","EbroNfe1_006292-T1",19632,"og_9664","EbroNfe1","FALSE",198
"6191","EbroNfe1_006293-T1",20872,"og_29713","EbroNfe1","TRUE",279
"6192","EbroNfe1_006294-T1",15970,"og_3607","EbroNfe1","FALSE",912
"6193","EbroNfe1_006295-T1",10603,"og_3608","EbroNfe1","FALSE",469
"6194","EbroNfe1_006296-T1",18282,"og_8338","EbroNfe1","FALSE",402
"6195","EbroNfe1_006297-T1",877,"og_7820","EbroNfe1","FALSE",1586
"6196","EbroNfe1_006298-T1",8471,"og_2570","EbroNfe1","FALSE",477
"6197","EbroNfe1_006299-T1",16029,"og_9486","EbroNfe1","FALSE",349
"6198","EbroNfe1_006300-T1",7127,"og_4066","EbroNfe1","FALSE",280
"6199","EbroNfe1_006301-T1",13019,"og_9611","EbroNfe1","FALSE",597
"6200","EbroNfe1_006302-T1",6578,"og_10065","EbroNfe1","FALSE",178
"6201","EbroNfe1_006303-T1",3247,"og_11725","EbroNfe1","FALSE",380
"6202","EbroNfe1_006304-T1",9041,"og_2837","EbroNfe1","FALSE",600
"6203","EbroNfe1_006305-T1",7880,"og_7776","EbroNfe1","FALSE",186
"6204","EbroNfe1_006306-T1",11272,"og_9319","EbroNfe1","FALSE",363
"6205","EbroNfe1_006307-T1",8765,"og_10092","EbroNfe1","FALSE",340
"6206","EbroNfe1_006308-T1",491,"og_11544","EbroNfe1","FALSE",784
"6207","EbroNfe1_006309-T1",10025,"og_11508","EbroNfe1","FALSE",318
"6208","EbroNfe1_006310-T1",2422,"og_2396","EbroNfe1","FALSE",1935
"6209","EbroNfe1_006311-T1",10815,"og_8088","EbroNfe1","FALSE",459
"6210","EbroNfe1_006312-T1",8440,"og_9459","EbroNfe1","FALSE",284
"6211","EbroNfe1_006313-T1",209,"og_1302","EbroNfe1","FALSE",423
"6212","EbroNfe1_006314-T1",9683,"og_11369","EbroNfe1","FALSE",186
"6213","EbroNfe1_006315-T1",1195,"og_11636","EbroNfe1","FALSE",1862
"6214","EbroNfe1_006316-T1",3329,"og_2566","EbroNfe1","FALSE",1363
"6215","EbroNfe1_006317-T1",6793,"og_11436","EbroNfe1","FALSE",706
"6216","EbroNfe1_006318-T1",1135,"og_8046","EbroNfe1","FALSE",263
"6217","EbroNfe1_006319-T1",7970,"og_2195","EbroNfe1","FALSE",226
"6218","EbroNfe1_006320-T1",535,"og_3876","EbroNfe1","FALSE",1096
"6219","EbroNfe1_006321-T1",9834,"og_8711","EbroNfe1","FALSE",472
"6220","EbroNfe1_006322-T1",12846,"og_2692","EbroNfe1","FALSE",1108
"6221","EbroNfe1_006323-T1",2260,"og_3694","EbroNfe1","FALSE",358
"6222","EbroNfe1_006324-T1",10978,"og_2677","EbroNfe1","FALSE",618
"6223","EbroNfe1_006325-T1",535,"og_2831","EbroNfe1","FALSE",227
"6224","EbroNfe1_006326-T1",2443,"og_9506","EbroNfe1","FALSE",414
"6225","EbroNfe1_006327-T1",9906,"og_2063","EbroNfe1","FALSE",203
"6226","EbroNfe1_006328-T1",5330,"og_3797","EbroNfe1","FALSE",708
"6227","EbroNfe1_006329-T1",4438,"og_11119","EbroNfe1","FALSE",160
"6228","EbroNfe1_006330-T1",5806,"og_4132","EbroNfe1","FALSE",382
"6229","EbroNfe1_006331-T1",5934,"og_9126","EbroNfe1","FALSE",712
"6230","EbroNfe1_006332-T1",3857,"og_0235","EbroNfe1","FALSE",115
"6231","EbroNfe1_006333-T1",7814,"og_3537","EbroNfe1","FALSE",308
"6232","EbroNfe1_006334-T1",1038,"og_10890","EbroNfe1","FALSE",828
"6233","EbroNfe1_006335-T1",9458,"og_8590","EbroNfe1","FALSE",387
"6234","EbroNfe1_006336-T1",876,"og_10815","EbroNfe1","FALSE",1128
"6235","EbroNfe1_006337-T1",7897,"og_9675","EbroNfe1","FALSE",388
"6236","EbroNfe1_006338-T1",311,"og_4851","EbroNfe1","FALSE",74
"6237","EbroNfe1_006339-T1",5196,"og_0405","EbroNfe1","FALSE",389
"6238","EbroNfe1_006340-T1",3188,"og_0502","EbroNfe1","FALSE",622
"6239","EbroNfe1_006341-T1",1284,"og_9095","EbroNfe1","FALSE",475
"6240","EbroNfe1_006342-T1",0,"og_2502","EbroNfe1","FALSE",667
"6241","EbroNfe1_006343-T1",6371,"og_10830","EbroNfe1","FALSE",210
"6242","EbroNfe1_006344-T1",7505,"og_9579","EbroNfe1","FALSE",348
"6243","EbroNfe1_006345-T1",922,"og_4259","EbroNfe1","FALSE",635
"6244","EbroNfe1_006346-T1",9247,"og_8212","EbroNfe1","FALSE",1163
"6245","EbroNfe1_006347-T1",4003,"og_8162","EbroNfe1","FALSE",352
"6246","EbroNfe1_006348-T1",1719,"og_10913","EbroNfe1","FALSE",584
"6247","EbroNfe1_006349-T1",5633,"og_11267","EbroNfe1","FALSE",251
"6248","EbroNfe1_006350-T1",1619,"og_1786","EbroNfe1","FALSE",909
"6249","EbroNfe1_006351-T1",6960,"og_2645","EbroNfe1","FALSE",1036
"6250","EbroNfe1_006352-T1",814,"og_1412","EbroNfe1","FALSE",89
"6251","EbroNfe1_006353-T1",13368,"og_9177","EbroNfe1","FALSE",322
"6252","EbroNfe1_006354-T1",15251,"og_8014","EbroNfe1","FALSE",192
"6253","EbroNfe1_006355-T1",6274,"og_11092","EbroNfe1","FALSE",319
"6254","EbroNfe1_006356-T1",17306,"og_3618","EbroNfe1","FALSE",424
"6255","EbroNfe1_006357-T1",4134,"og_0794","EbroNfe1","FALSE",2184
"6256","EbroNfe1_006358-T1",7820,"og_11209","EbroNfe1","FALSE",629
"6257","EbroNfe1_006359-T1",19966,"og_9359","EbroNfe1","FALSE",477
"6258","EbroNfe1_006360-T1",10181,"og_2902","EbroNfe1","FALSE",549
"6259","EbroNfe1_006361-T1",22188,"og_11532","EbroNfe1","FALSE",444
"6260","EbroNfe1_006362-T1",12997,"og_9327","EbroNfe1","FALSE",1463
"6261","EbroNfe1_006363-T1",1797,"og_8944","EbroNfe1","FALSE",352
"6262","EbroNfe1_006364-T1",25975,"og_10761","EbroNfe1","FALSE",693
"6263","EbroNfe1_006365-T1",722,"og_0473","EbroNfe1","FALSE",278
