"","Name","DistanceAT","ortholog","Strain","Length","EffectiveLength","TPM","NumReads","TF"
"7078","Eam702_007080-T1",18456,"og_1125","Eam702",558,309,22.385526,85,"FALSE"
"7079","Eam702_007081-T1",16691,"og_9121","Eam702",1134,885,40.459104,440,"FALSE"
"7080","Eam702_007082-T1",13431,"og_8614","Eam702",978,729,17.860734,160,"FALSE"
"7081","Eam702_007083-T1",11411,"og_1204","Eam702",867,618,10.534365,80,"FALSE"
"7082","Eam702_007084-T1",9069,"og_8933","Eam702",642,393,267.946805,1294,"FALSE"
"7083","Eam702_007085-T1",6446,"og_11202","Eam702",2055,1806,7.074386,157,"FALSE"
"7084","Eam702_007086-T1",5239,"og_4055","Eam702",450,201,14.575159,36,"FALSE"
"7085","Eam702_007087-T1",2038,"og_8991","Eam702",2016,1767,14.507109,315,"FALSE"
"7086","Eam702_007088-T1",65,"og_3626","Eam702",1098,849,33.356342,348,"FALSE"
"7087","Eam702_007089-T1",0,"og_4040","Eam702",1014,765,39.572033,372,"FALSE"
"7088","Eam702_007090-T1",0,"og_9748","Eam702",390,141,16.737313,29,"FALSE"
"7089","Eam702_007091-T1",0,"og_31055","Eam702",222,13.15,24.753225,4,"TRUE"
"7090","Eam702_007092-T1",0,"og_0191","Eam702",1239,990,12.329996,150,"FALSE"
"7091","Eam702_007093-T1",0,"og_2930","Eam702",1269,1020,20.184928,253,"FALSE"
"7092","Eam702_007094-T1",296,"og_0127","Eam702",612,363,0,0,"FALSE"
"7093","Eam702_007095-T1",0,"og_2331","Eam702",1251,1002,22.171842,273,"FALSE"
"7094","Eam702_007096-T1",13503,"og_7852","Eam702",1203,954,10.918638,128,"FALSE"
"7095","Eam702_007097-T1",16644,"og_7848","Eam702",1038,789,14.233409,138,"FALSE"
"7096","Eam702_007098-T1",18469,"og_11149","Eam702",1293,1044,2.182551,28,"FALSE"
"7097","Eam702_007099-T1",20511,"og_9618","Eam702",1521,1272,27.893707,436,"FALSE"
"7098","Eam702_007100-T1",22873,"og_3276","Eam702",510,261,44.274605,142,"FALSE"
"7099","Eam702_007101-T1",24265,"og_0875","Eam702",300,52.326,6.220902,4,"FALSE"
"7100","Eam702_007102-T1",25470,"og_3730","Eam702",1446,1197,34.672319,510,"FALSE"
"7101","Eam702_007103-T1",0,"og_31056","Eam702",396,147,0,0,"TRUE"
"7102","Eam702_007104-T1",0,"og_31057","Eam702",621,372,0.218758,1,"TRUE"
"7103","Eam702_007105-T1",29589,"og_11295","Eam702",3483,3234,3.044754,121,"FALSE"
"7104","Eam702_007106-T1",35076,"og_1782","Eam702",1806,1557,8.467072,162,"FALSE"
"7105","Eam702_007107-T1",37579,"og_1744","Eam702",1230,981,24.388505,294,"FALSE"
"7106","Eam702_007108-T1",40765,"og_10974","Eam702",2988,2739,16.40038,552,"FALSE"
"7107","Eam702_007109-T1",49966,"og_2711","Eam702",867,618,0,0,"FALSE"
"7108","Eam702_007110-T1",51170,"og_8755","Eam702",4602,4353,17.086944,914,"FALSE"
"7109","Eam702_007111-T1",58525,"og_9140","Eam702",1551,1302,11.375415,182,"FALSE"
"7110","Eam702_007112-T1",60793,"og_9006","Eam702",801,552,61.328326,416,"FALSE"
"7111","Eam702_007113-T1",62650,"og_11590","Eam702",1203,954,111.830734,1311,"FALSE"
"7112","Eam702_007114-T1",64734,"og_3382","Eam702",1131,882,25.557481,277,"FALSE"
"7113","Eam702_007115-T1",66968,"og_3827","Eam702",2403,2154,10.389481,275,"FALSE"
"7114","Eam702_007116-T1",70869,"og_3743","Eam702",1683,1434,85.236899,1502,"FALSE"
"7115","Eam702_007117-T1",73223,"og_5266","Eam702",1110,861,16.918301,179,"FALSE"
"7116","Eam702_007118-T1",0,"og_4667","Eam702",1152,903,4.055381,45,"FALSE"
"7117","Eam702_007119-T1",74719,"og_31058","Eam702",450,201,0,0,"TRUE"
"7118","Eam702_007120-T1",75954,"og_8236","Eam702",1440,1191,57.600025,843,"FALSE"
"7119","Eam702_007121-T1",79346,"og_9324","Eam702",519,270,625.706174,2076,"FALSE"
"7120","Eam702_007122-T1",82235,"og_5314","Eam702",561,312,7.824805,30,"FALSE"
"7121","Eam702_007123-T1",84613,"og_0070","Eam702",663,414,1.965651,10,"FALSE"
"7122","Eam702_007124-T1",85880,"og_11003","Eam702",1209,960,16.953744,200,"FALSE"
"7123","Eam702_007125-T1",85674,"og_10814","Eam702",234,15.754,356.419338,69,"FALSE"
"7124","Eam702_007126-T1",84493,"og_3436","Eam702",939,690,400.992903,3400,"FALSE"
"7125","Eam702_007127-T1",0,"og_31059","Eam702",165,6.972,35.016171,3,"TRUE"
"7126","Eam702_007128-T1",78921,"og_31060","Eam702",735,486,70.996419,424,"TRUE"
"7127","Eam702_007129-T1",77471,"og_4749","Eam702",558,309,5.267183,20,"FALSE"
"7128","Eam702_007130-T1",74399,"og_8637","Eam702",2316,2067,16.062996,408,"FALSE"
"7129","Eam702_007131-T1",72104,"og_2889","Eam702",1686,1437,7.984895,141,"FALSE"
"7130","Eam702_007132-T1",70557,"og_9574","Eam702",882,633,4.885249,38,"FALSE"
"7131","Eam702_007133-T1",69161,"og_9676","Eam702",840,591,31.532243,229,"FALSE"
"7132","Eam702_007134-T1",66246,"og_0253","Eam702",1665,1416,1.206877,21,"FALSE"
"7133","Eam702_007135-T1",61898,"og_3578","Eam702",2460,2211,7.10355,193,"FALSE"
"7134","Eam702_007136-T1",60471,"og_11650","Eam702",1320,1071,7.750283,102,"FALSE"
"7135","Eam702_007137-T1",0,"og_4963","Eam702",534,285,8.280565,29,"FALSE"
"7136","Eam702_007138-T1",59588,"og_2989","Eam702",708,459,17.197523,97,"FALSE"
"7137","Eam702_007139-T1",53837,"og_1140","Eam702",3453,3204,10.896114,429,"FALSE"
"7138","Eam702_007140-T1",46443,"og_7798","Eam702",4194,3945,19.390442,940,"FALSE"
"7139","Eam702_007141-T1",43107,"og_3998","Eam702",1662,1413,32.597262,566,"FALSE"
"7140","Eam702_007142-T1",39442,"og_3349","Eam702",2826,2577,16.98927,538,"FALSE"
"7141","Eam702_007143-T1",0,"og_9877","Eam702",1716,1467,5.880072,106,"FALSE"
"7142","Eam702_007144-T1",37585,"og_7705","Eam702",1245,996,85.381506,1045,"FALSE"
"7143","Eam702_007145-T1",0,"og_1561","Eam702",1518,1269,0.897787,14,"FALSE"
"7144","Eam702_007146-T1",36555,"og_10179","Eam702",360,111.001,269.792244,368,"FALSE"
"7145","Eam702_007147-T1",30715,"og_3561","Eam702",4665,4416,2.321926,126,"FALSE"
"7146","Eam702_007148-T1",29035,"og_10217","Eam702",1197,948,32.362337,377,"FALSE"
"7147","Eam702_007149-T1",25918,"og_10212","Eam702",2721,2472,80.225775,2437,"FALSE"
"7148","Eam702_007150-T1",22364,"og_7906","Eam702",450,201,168.424058,416,"FALSE"
"7149","Eam702_007151-T1",18594,"og_7898","Eam702",1398,1149,12.394382,175,"FALSE"
"7150","Eam702_007152-T1",16709,"og_7894","Eam702",1260,1011,122.509666,1522,"FALSE"
"7151","Eam702_007153-T1",15207,"og_3079","Eam702",441,192,368.743929,870,"FALSE"
"7152","Eam702_007154-T1",12462,"og_10124","Eam702",1719,1470,43.180148,780,"FALSE"
"7153","Eam702_007155-T1",11516,"og_10117","Eam702",294,47.126,378.174782,219,"FALSE"
"7154","Eam702_007156-T1",9605,"og_3231","Eam702",1188,939,27.559313,318,"FALSE"
"7155","Eam702_007157-T1",7169,"og_4100","Eam702",1512,1263,1.610807,25,"FALSE"
"7156","Eam702_007158-T1",3356,"og_0462","Eam702",1494,1245,0,0,"FALSE"
"7157","Eam702_007159-T1",2374,"og_1860","Eam702",435,186,16.625607,38,"FALSE"
"7158","Eam702_007160-T1",244,"og_4042","Eam702",1425,1176,19.514105,282,"FALSE"
"7159","Eam702_007161-T1",0,"og_9315","Eam702",2844,2595,7.557646,241,"FALSE"
"7160","Eam702_007162-T1",0,"og_7801","Eam702",1092,843,15.155803,157,"FALSE"
"7161","Eam702_007163-T1",0,"og_3817","Eam702",2553,2304,33.554285,950,"FALSE"
"7162","Eam702_007164-T1",14507,"og_8206","Eam702",3828,3579,49.704455,2186,"FALSE"
"7163","Eam702_007165-T1",19184,"og_7997","Eam702",1359,1110,29.472022,402,"FALSE"
"7164","Eam702_007166-T1",21108,"og_11251","Eam702",1440,1191,143.692589,2103,"FALSE"
"7165","Eam702_007167-T1",24734,"og_9962","Eam702",8319,8070,98.510706,9769,"FALSE"
"7166","Eam702_007168-T1",0,"og_4621","Eam702",228,14.36,0,0,"FALSE"
"7167","Eam702_007169-T1",0,"og_0964","Eam702",462,213,244.133912,639,"FALSE"
"7168","Eam702_007170-T1",0,"og_7301","Eam702",501,252,123.035741,381,"FALSE"
"7169","Eam702_007171-T1",34037,"og_31061","Eam702",537,288,27.691115,98,"TRUE"
"7170","Eam702_007172-T1",35652,"og_9455","Eam702",753,504,19.375707,120,"FALSE"
"7171","Eam702_007173-T1",38212,"og_3595","Eam702",678,429,35.851833,189,"FALSE"
"7172","Eam702_007174-T1",39721,"og_10740","Eam702",2277,2028,0.72229,18,"FALSE"
"7173","Eam702_007175-T1",42066,"og_9768","Eam702",915,666,93.841264,768,"FALSE"
"7174","Eam702_007176-T1",39876,"og_31062","Eam702",933,684,143.958107,1210,"TRUE"
"7175","Eam702_007177-T1",37440,"og_9585","Eam702",1752,1503,12.236475,226,"FALSE"
"7176","Eam702_007178-T1",35160,"og_4611","Eam702",801,552,0,0,"FALSE"
"7177","Eam702_007179-T1",32571,"og_9146","Eam702",963,714,37.269743,327,"FALSE"
"7178","Eam702_007180-T1",29358,"og_9767","Eam702",1872,1623,15.242701,304,"FALSE"
"7179","Eam702_007181-T1",27839,"og_2138","Eam702",711,462,45.797127,260,"FALSE"
"7180","Eam702_007182-T1",23180,"og_8367","Eam702",1770,1521,140.87324,2633,"FALSE"
"7181","Eam702_007183-T1",0,"og_4689","Eam702",1068,819,16.494192,166,"FALSE"
"7182","Eam702_007184-T1",21100,"og_2490","Eam702",972,723,29.93989,266,"FALSE"
"7183","Eam702_007185-T1",0,"og_5052","Eam702",555,306,54.517922,205,"FALSE"
"7184","Eam702_007186-T1",18805,"og_3564","Eam702",1122,873,5.406555,58,"FALSE"
"7185","Eam702_007187-T1",0,"og_4609","Eam702",696,447,53.70582,295,"FALSE"
"7186","Eam702_007188-T1",13055,"og_3991","Eam702",1770,1521,143.334375,2679,"FALSE"
"7187","Eam702_007189-T1",7641,"og_5698","Eam702",3744,3495,276.754953,11886,"FALSE"
"7188","Eam702_007190-T1",4004,"og_8428","Eam702",2502,2253,11.919543,330,"FALSE"
"7189","Eam702_007191-T1",1370,"og_9015","Eam702",1656,1407,50.376839,871,"FALSE"
"7190","Eam702_007192-T1",0,"og_8396","Eam702",2082,1833,7.280953,164,"FALSE"
"7191","Eam702_007193-T1",0,"og_2751","Eam702",1731,1482,14.935768,272,"FALSE"
"7192","Eam702_007194-T1",0,"og_8717","Eam702",2124,1875,22.74243,524,"FALSE"
"7193","Eam702_007195-T1",13244,"og_0990","Eam702",984,735,35.429865,320,"FALSE"
"7194","Eam702_007196-T1",14594,"og_4047","Eam702",1464,1215,45.879762,685,"FALSE"
"7195","Eam702_007197-T1",19327,"og_1164","Eam702",1539,1290,22.457797,356,"FALSE"
"7196","Eam702_007198-T1",21724,"og_1574","Eam702",1875,1626,18.317551,366,"FALSE"
"7197","Eam702_007199-T1",24555,"og_7976","Eam702",1422,1173,26.501607,382,"FALSE"
"7198","Eam702_007200-T1",28118,"og_2607","Eam702",2658,2409,9.99912,296,"FALSE"
"7199","Eam702_007201-T1",29611,"og_8139","Eam702",1014,765,1954.560587,18374,"FALSE"
"7200","Eam702_007202-T1",26371,"og_10091","Eam702",1413,1164,2.516844,36,"FALSE"
"7201","Eam702_007203-T1",24669,"og_2966","Eam702",1173,924,50.905268,578,"FALSE"
"7202","Eam702_007204-T1",23947,"og_9993","Eam702",333,84.038,39.702367,41,"FALSE"
"7203","Eam702_007205-T1",22891,"og_0104","Eam702",417,168,1.453178,3,"FALSE"
"7204","Eam702_007206-T1",22035,"og_0530","Eam702",324,75.118,0,0,"FALSE"
"7205","Eam702_007207-T1",20404,"og_0232","Eam702",861,612,19.945581,150,"FALSE"
"7206","Eam702_007208-T1",17117,"og_3837","Eam702",669,420,4.262656,22,"FALSE"
"7207","Eam702_007209-T1",15968,"og_1930","Eam702",513,264,0.6165,2,"FALSE"
"7208","Eam702_007210-T1",15088,"og_11120","Eam702",390,141,0,0,"FALSE"
"7209","Eam702_007211-T1",14036,"og_0826","Eam702",387,138,0,0,"FALSE"
"7210","Eam702_007212-T1",11844,"og_3151","Eam702",1392,1143,0,0,"FALSE"
"7211","Eam702_007213-T1",9478,"og_9397","Eam702",1749,1500,93.150651,1717,"FALSE"
"7212","Eam702_007214-T1",7951,"og_9366","Eam702",633,384,191.153463,902,"FALSE"
"7213","Eam702_007215-T1",6996,"og_9458","Eam702",612,363,45.284711,202,"FALSE"
"7214","Eam702_007216-T1",4881,"og_1798","Eam702",1086,837,1.166709,12,"FALSE"
"7215","Eam702_007217-T1",2322,"og_1848","Eam702",417,168,102.691248,212,"FALSE"
"7216","Eam702_007218-T1",0,"og_9722","Eam702",7770,7521,0.302963,28,"FALSE"
"7217","Eam702_007219-T1",23232,"og_8104","Eam702",2085,1836,49.598012,1119,"FALSE"
"7218","Eam702_007220-T1",26408,"og_10054","Eam702",3405,3156,12.247952,475,"FALSE"
"7219","Eam702_007221-T1",0,"og_3731","Eam702",1419,1170,1.112861,16,"FALSE"
"7220","Eam702_007222-T1",0,"og_2282","Eam702",1533,1284,0.063378,1,"FALSE"
"7221","Eam702_007223-T1",25681,"og_1875","Eam702",2154,1905,23.793979,557,"FALSE"
"7222","Eam702_007224-T1",23719,"og_9973","Eam702",744,495,8.055597,49,"FALSE"
"7223","Eam702_007225-T1",20546,"og_9808","Eam702",1686,1437,7.41859,131,"FALSE"
"7224","Eam702_007226-T1",18161,"og_11398","Eam702",384,135,10.850396,18,"FALSE"
"7225","Eam702_007227-T1",10194,"og_1371","Eam702",1407,1158,12.016954,171,"FALSE"
"7226","Eam702_007228-T1",4266,"og_10038","Eam702",2487,2238,31.925763,878,"FALSE"
"7227","Eam702_007229-T1",0,"og_8054","Eam702",2337,2088,50.120723,1286,"FALSE"
"7228","Eam702_007230-T1",0,"og_0885","Eam702",1074,825,16.571514,168,"FALSE"
"7229","Eam702_007231-T1",0,"og_2491","Eam702",1011,762,6.087329,57,"FALSE"
"7230","Eam702_007232-T1",0,"og_1051","Eam702",897,648,64.800977,516,"FALSE"
"7231","Eam702_007233-T1",0,"og_1276","Eam702",756,507,62.598439,390,"FALSE"
"7232","Eam702_007234-T1",0,"og_1013","Eam702",528,279,1.166709,4,"FALSE"
"7233","Eam702_007235-T1",0,"og_10580","Eam702",1404,1155,14.655081,208,"FALSE"
"7234","Eam702_007236-T1",0,"og_9964","Eam702",1800,1551,13.221953,252,"FALSE"
"7235","Eam702_007237-T1",0,"og_31063","Eam702",2769,2520,12.432746,385,"TRUE"
"7236","Eam702_007238-T1",13570,"og_6753","Eam702",906,657,6.440874,52,"FALSE"
"7237","Eam702_007239-T1",18176,"og_1189","Eam702",777,528,0.92475,6,"FALSE"
"7238","Eam702_007240-T1",20585,"og_1837","Eam702",3108,2859,0.142319,5,"FALSE"
"7239","Eam702_007241-T1",24910,"og_7702","Eam702",603,354,0,0,"FALSE"
"7240","Eam702_007242-T1",27050,"og_2377","Eam702",855,606,10.742967,80,"FALSE"
"7241","Eam702_007243-T1",13854,"og_11341","Eam702",924,675,8.559757,71,"FALSE"
"7242","Eam702_007244-T1",15101,"og_1390","Eam702",831,582,89.767453,642,"FALSE"
"7243","Eam702_007245-T1",16911,"og_2892","Eam702",1008,759,40.957029,382,"FALSE"
"7244","Eam702_007246-T1",19024,"og_9250","Eam702",942,693,16.205137,138,"FALSE"
"7245","Eam702_007247-T1",21746,"og_9600","Eam702",1704,1455,27.07006,484,"FALSE"
"7246","Eam702_007248-T1",25491,"og_0031","Eam702",1416,1167,0.209198,3,"FALSE"
"7247","Eam702_007249-T1",28004,"og_3488","Eam702",1131,882,18.083994,196,"FALSE"
"7248","Eam702_007250-T1",31193,"og_9013","Eam702",1317,1068,19.27774,253,"FALSE"
"7249","Eam702_007251-T1",33788,"og_2658","Eam702",1143,894,4.187233,46,"FALSE"
"7250","Eam702_007252-T1",39987,"og_2409","Eam702",2340,2091,16.656993,428,"FALSE"
"7251","Eam702_007253-T1",44059,"og_3769","Eam702",1914,1665,52.296954,1070,"FALSE"
"7252","Eam702_007254-T1",47003,"og_3634","Eam702",1509,1260,4.262656,66,"FALSE"
"7253","Eam702_007255-T1",48897,"og_4043","Eam702",1230,981,7.631777,92,"FALSE"
"7254","Eam702_007256-T1",50705,"og_3842","Eam702",957,708,51.838228,451,"FALSE"
"7255","Eam702_007257-T1",52992,"og_3801","Eam702",2853,2604,16.594356,531,"FALSE"
"7256","Eam702_007258-T1",58535,"og_1747","Eam702",1272,1023,21.000767,264,"FALSE"
"7257","Eam702_007259-T1",60423,"og_11451","Eam702",1887,1638,24.592244,495,"FALSE"
"7258","Eam702_007260-T1",63490,"og_1935","Eam702",1410,1161,138.573858,1977,"FALSE"
"7259","Eam702_007261-T1",67864,"og_1821","Eam702",3657,3408,33.907488,1420,"FALSE"
"7260","Eam702_007262-T1",72491,"og_1883","Eam702",1377,1128,14.140144,196,"FALSE"
"7261","Eam702_007263-T1",76625,"og_3786","Eam702",4485,4236,12.275855,639,"FALSE"
"7262","Eam702_007264-T1",81745,"og_3712","Eam702",1032,783,29.20461,281,"FALSE"
"7263","Eam702_007265-T1",83811,"og_8229","Eam702",639,390,92.437029,443,"FALSE"
"7264","Eam702_007266-T1",86746,"og_0373","Eam702",2007,1758,9.211727,199,"FALSE"
"7265","Eam702_007267-T1",90817,"og_8524","Eam702",3393,3144,14.46892,559,"FALSE"
"7266","Eam702_007268-T1",95120,"og_10899","Eam702",897,648,25.870158,206,"FALSE"
"7267","Eam702_007269-T1",96251,"og_4057","Eam702",1803,1554,16.757369,320,"FALSE"
"7268","Eam702_007270-T1",94402,"og_2256","Eam702",900,651,20.625753,165,"FALSE"
"7269","Eam702_007271-T1",93694,"og_11221","Eam702",381,132,79.528465,129,"FALSE"
"7270","Eam702_007272-T1",90975,"og_8730","Eam702",1548,1299,34.518293,551,"FALSE"
"7271","Eam702_007273-T1",86795,"og_8569","Eam702",1596,1347,26.582262,440,"FALSE"
"7272","Eam702_007274-T1",83484,"og_11611","Eam702",1455,1206,3.981178,59,"FALSE"
"7273","Eam702_007275-T1",79835,"og_0774","Eam702",549,300,14.376775,53,"FALSE"
"7274","Eam702_007276-T1",74984,"og_3367","Eam702",3942,3693,18.465946,838,"FALSE"
"7275","Eam702_007277-T1",68701,"og_8787","Eam702",5877,5628,9.340826,646,"FALSE"
"7276","Eam702_007278-T1",66114,"og_9065","Eam702",1320,1071,39.435263,519,"FALSE"
"7277","Eam702_007279-T1",65023,"og_1526","Eam702",474,225,64.017337,177,"FALSE"
"7278","Eam702_007280-T1",61183,"og_11495","Eam702",3330,3081,17.538128,664,"FALSE"
"7279","Eam702_007281-T1",55398,"og_9524","Eam702",1191,942,6.047195,70,"FALSE"
"7280","Eam702_007282-T1",51631,"og_8712","Eam702",2850,2601,25.092323,802,"FALSE"
"7281","Eam702_007283-T1",48944,"og_4024","Eam702",1587,1338,102.726004,1689,"FALSE"
"7282","Eam702_007284-T1",46246,"og_0818","Eam702",1827,1578,3.14579,61,"FALSE"
"7283","Eam702_007285-T1",45128,"og_7881","Eam702",351,102.003,1325.948068,1662,"FALSE"
"7284","Eam702_007286-T1",42523,"og_1308","Eam702",1989,1740,12.206696,261,"FALSE"
"7285","Eam702_007287-T1",42051,"og_5238","Eam702",300,52.326,0,0,"FALSE"
"7286","Eam702_007288-T1",34970,"og_8728","Eam702",6654,6405,2.99847,236,"FALSE"
"7287","Eam702_007289-T1",33873,"og_10876","Eam702",501,252,51.345624,159,"FALSE"
"7288","Eam702_007290-T1",32612,"og_2999","Eam702",840,591,7.16016,52,"FALSE"
"7289","Eam702_007291-T1",30981,"og_11501","Eam702",1026,777,17.176303,164,"FALSE"
"7290","Eam702_007292-T1",29460,"og_0242","Eam702",1182,933,2.703877,31,"FALSE"
"7291","Eam702_007293-T1",28182,"og_9909","Eam702",249,20.269,96.356546,24,"FALSE"
"7292","Eam702_007294-T1",24761,"og_0285","Eam702",1818,1569,8.454181,163,"FALSE"
"7293","Eam702_007295-T1",22820,"og_0823","Eam702",1092,843,42.571394,441,"FALSE"
"7294","Eam702_007296-T1",22152,"og_2192","Eam702",417,168,6.297105,13,"FALSE"
"7295","Eam702_007297-T1",19687,"og_8148","Eam702",1593,1344,53.525392,884,"FALSE"
"7296","Eam702_007298-T1",17360,"og_0296","Eam702",396,147,14.946974,27,"FALSE"
"7297","Eam702_007299-T1",13273,"og_3839","Eam702",2673,2424,49.551933,1476,"FALSE"
"7298","Eam702_007300-T1",10246,"og_10746","Eam702",1698,1449,6.458569,115,"FALSE"
"7299","Eam702_007301-T1",6852,"og_3831","Eam702",2544,2295,39.35928,1110,"FALSE"
"7300","Eam702_007302-T1",3993,"og_9350","Eam702",1551,1302,32.31368,517,"FALSE"
"7301","Eam702_007303-T1",302,"og_11322","Eam702",2451,2202,11.086917,300,"FALSE"
"7302","Eam702_007304-T1",0,"og_8190","Eam702",453,204,198.657987,498,"FALSE"
"7303","Eam702_007305-T1",0,"og_2732","Eam702",1908,1659,9.71238,198,"FALSE"
"7304","Eam702_007306-T1",0,"og_2197","Eam702",1743,1494,31.21123,573,"FALSE"
"7305","Eam702_007307-T1",0,"og_11143","Eam702",2109,1860,17.675645,404,"FALSE"
"7306","Eam702_007308-T1",0,"og_31064","Eam702",405,156,0,0,"TRUE"
"7307","Eam702_007309-T1",16744,"og_10871","Eam702",1068,819,26.231727,264,"FALSE"
"7308","Eam702_007310-T1",19088,"og_2888","Eam702",1248,999,0.651675,8,"FALSE"
"7309","Eam702_007311-T1",21559,"og_9365","Eam702",978,729,45.098355,404,"FALSE"
"7310","Eam702_007312-T1",24129,"og_1146","Eam702",570,321,69.209302,273,"FALSE"
"7311","Eam702_007313-T1",25865,"og_3651","Eam702",4368,4119,7.764395,393,"FALSE"
"7312","Eam702_007314-T1",30922,"og_10462","Eam702",519,270,1044.350624,3465,"FALSE"
"7313","Eam702_007315-T1",31968,"og_0395","Eam702",291,44.643,114.840044,63,"FALSE"
"7314","Eam702_007316-T1",33253,"og_8676","Eam702",1332,1083,33.287573,443,"FALSE"
"7315","Eam702_007317-T1",35540,"og_1538","Eam702",2382,2133,14.57402,382,"FALSE"
"7316","Eam702_007318-T1",39875,"og_2771","Eam702",1038,789,31.561038,306,"FALSE"
"7317","Eam702_007319-T1",42088,"og_3916","Eam702",1722,1473,1.878378,34,"FALSE"
"7318","Eam702_007320-T1",45178,"og_9291","Eam702",678,429,29.022913,153,"FALSE"
"7319","Eam702_007321-T1",47326,"og_11583","Eam702",1698,1449,33.472237,596,"FALSE"
"7320","Eam702_007322-T1",49474,"og_10368","Eam702",282,37.744,73.305701,34,"FALSE"
"7321","Eam702_007323-T1",49892,"og_1642","Eam702",339,90.016,35.257346,39,"FALSE"
"7322","Eam702_007324-T1",51063,"og_3037","Eam702",744,495,15.617994,95,"FALSE"
"7323","Eam702_007325-T1",53122,"og_1943","Eam702",720,471,4.146648,24,"FALSE"
"7324","Eam702_007326-T1",64185,"og_2928","Eam702",1404,1155,1.409142,20,"FALSE"
"7325","Eam702_007327-T1",56470,"og_2708","Eam702",1473,1224,12.432746,187,"FALSE"
"7326","Eam702_007328-T1",53703,"og_3004","Eam702",1653,1404,19.590993,338,"FALSE"
"7327","Eam702_007329-T1",50905,"og_8882","Eam702",1938,1689,26.451454,549,"FALSE"
"7328","Eam702_007330-T1",49618,"og_2253","Eam702",390,141,135.052801,234,"FALSE"
"7329","Eam702_007331-T1",43693,"og_0291","Eam702",3018,2769,7.876236,268,"FALSE"
"7330","Eam702_007332-T1",41422,"og_5419","Eam702",1170,921,35.961818,407,"FALSE"
"7331","Eam702_007333-T1",39347,"og_0487","Eam702",624,375,0.217008,1,"FALSE"
"7332","Eam702_007334-T1",34870,"og_11670","Eam702",522,273,1.490439,5,"FALSE"
"7333","Eam702_007335-T1",30177,"og_3576","Eam702",2589,2340,5.007875,144,"FALSE"
"7334","Eam702_007336-T1",29552,"og_11277","Eam702",435,186,197.757219,452,"FALSE"
"7335","Eam702_007337-T1",23793,"og_2873","Eam702",2217,1968,22.205269,537,"FALSE"
"7336","Eam702_007338-T1",19902,"og_7825","Eam702",2799,2550,91.015676,2852,"FALSE"
"7337","Eam702_007339-T1",16812,"og_10029","Eam702",2013,1764,23.896706,518,"FALSE"
